6zmi_C,5yyn_B,2800.0,6
6zmi_C,7o5b_U,800.0,5
6zmi_C,6olz_B,500.0,5
6zmi_C,6t7t_6,800.0,5
6zmi_C,5wwr_C,800.0,5
6zmi_C,5lzy_2,800.0,5
6zmi_C,6tb3_n,1000.0,5
6zmi_C,2du6_D,500.0,5
6zmi_C,5j4d_I,600.0,5
6zmi_C,8p2f_D,900.0,5
6zmi_C,7ls1_n,900.0,5
6zmi_C,7zs5_2,500.0,5
6zmi_C,4v7d_B,800.0,5
6zmi_C,5mre_b,1200.0,5
6zmi_C,7ls2_n,800.0,5
6zmi_C,3b0v_A,400.0,5
6zmi_C,6oli_u,500.0,5
6zmi_C,3jcn_v,700.0,5
6zmi_C,5lzs_2,800.0,5
6zmi_C,6y0g_B,800.0,5
6zmi_C,2der_C,1200.0,5
6zmi_C,6zp4_1,4200.0,6
6zmi_C,7r81_t,1000.0,5
6zmi_C,3eph_F,800.0,5
6zmi_C,5mrc_b,1200.0,5
6zmi_C,2deu_C,400.0,5
6zmi_C,6o9k_y,600.0,5
4yye_C,2cv1_C,2500.0,6
4yye_C,6y2l_B,4100.0,6
4yye_C,2cv2_C,2700.0,6
4yye_C,8cd1_D,6000.0,6
4yye_C,4w29_C,5100.0,6
4yye_C,7n2u_D,2000.0,6
4yye_C,8cas_1,3600.0,6
4yye_C,6zmo_C,4200.0,6
4yye_C,6om0_u,5400.0,6
4yye_C,3j0p_W,4300.0,6
4yye_C,7n1p_D,3500.0,6
4yye_C,6z6n_C,4100.0,6
4yye_C,4v4w_A,2900.0,6
4yye_C,7oiz_V,2000.0,6
4yye_C,5d8b_B,3600.0,6
4yye_C,3j0q_W,4300.0,6
4yye_C,8b2l_i,2500.0,6
4yye_C,8xsz_C,1800.0,6
4yye_C,6ahu_T,2800.0,6
4yye_C,6t83_6,2600.0,6
4yye_C,3epj_E,3100.0,6
4yye_C,7zrs_6,4000.0,6
4yye_C,8bsj_u,6000.0,6
4yye_C,4yvi_C,2300.0,6
4yye_C,6h4n_w,3600.0,6
4yye_C,6zu9_1,3200.0,6
4yye_C,5w4k_1,3500.0,6
4yye_C,5wwt_C,2200.0,6
4yye_C,3epk_E,1700.0,6
4yye_C,6w6l_u,3400.0,6
4yye_C,7n31_D,4300.0,6
4yye_C,3qsy_D,6900.0,6
4yye_C,4ujc_A,4500.0,6
4yye_C,7p3k_V,2000.0,6
4yye_C,3j0o_W,2900.0,6
4yye_C,2du4_C,2100.0,6
4yye_C,2dxi_C,2500.0,6
4yye_C,7n2c_D,1900.0,6
4yye_C,3epk_F,3100.0,6
4yye_C,6hd7_A,3700.0,6
4yye_C,5AJ0_B,3500.0,6
4yye_C,3epl_E,3600.0,6
4yye_C,5lmq_Z,4000.0,6
4yye_C,6o8w_u,3000.0,6
4yye_C,3jcd_8,3500.0,6
4yye_C,5wws_C,2200.0,6
4yye_C,2cv0_C,1800.0,6
4yye_C,7zpq_6,2700.0,6
4yye_C,8btr_u,2700.0,6
4yye_C,4v5m_V,4300.0,6
4yye_C,3j7a_7,3900.0,6
4yye_C,4yvj_C,3600.0,6
4yye_C,2du3_D,1900.0,6
4yye_C,7n30_P,3300.0,6
4yye_C,7cpu_S,2800.0,6
4yye_C,7oj0_V,2300.0,6
4yye_C,7zw0_s,6300.0,6
4yye_C,6k0b_U,3400.0,6
4yye_C,8fvy_g,3400.0,6
4yye_C,2d6f_E,2500.0,6
4yye_C,6zme_C,4300.0,6
4yye_C,2det_C,2700.0,6
4yye_C,3j92_2,4300.0,6
4yye_C,5mrf_b,5600.0,6
4yye_C,7b7d_S,3700.0,6
4yye_C,3jce_6,1400.0,6
4yye_C,6snt_6,2200.0,6
4yye_C,4v9q_B,5900.0,6
4yye_C,8qfs_B,6700.0,6
4yye_C,1zo3_A,2500.0,6
4yye_C,5k0y_N,3100.0,6
4yye_C,4ujd_B
4yye_C,5j4d_D,2600.0,6
4yye_C,8k82_C,1700.0,6
4yye_C,6b4v_H,4300.0,6
4yye_C,4yvk_C,3500.0,6
4yye_C,6boh_D,2400.0,6
4yye_C,6frk_2,3000.0,6
4yye_C,8p2h_D,3400.0,6
4yye_C,2du5_D,2300.0,6
4yye_C,3jcj_v,2600.0,6
4yye_C,4v4v_A,3200.0,6
4yye_C,6zm7_C,4100.0,6
4yye_C,3j0l_V,4000.0,6
4yye_C,6o7k_v,3900.0,6
4yye_C,1wz2_C,4100.0,6
4yye_C,8btd_u,5000.0,6
4yye_C,7zuw_6,2800.0,6
4yye_C,5yyn_B,2900.0,6
4yye_C,7o5b_U,5500.0,6
4yye_C,6olz_B,3100.0,6
4yye_C,6t7t_6,1300.0,6
4yye_C,5wwr_C,2200.0,6
4yye_C,5lzy_2,4300.0,6
4yye_C,6tb3_n,1800.0,6
4yye_C,2du6_D,3100.0,6
4yye_C,5j4d_I,2600.0,6
4yye_C,8p2f_D,3600.0,6
4yye_C,7ls1_n,3400.0,6
4yye_C,7zs5_2,2600.0,6
4yye_C,4v7d_B,5200.0,6
4yye_C,5mre_b,5800.0,6
4yye_C,7ls2_n,1800.0,6
4yye_C,3b0v_A,4100.0,6
4yye_C,6oli_u,5200.0,6
4yye_C,3jcn_v,2700.0,6
4yye_C,5lzs_2,3300.0,6
4yye_C,6y0g_B,2200.0,6
4yye_C,2der_C,2600.0,6
4yye_C,6zp4_1,1600.0,6
4yye_C,7r81_t,3800.0,6
4yye_C,3eph_F,2900.0,6
4yye_C,5mrc_b,5800.0,6
4yye_C,2deu_C,3300.0,6
4yye_C,6o9k_y,5700.0,6
2cv1_C,6y2l_B,1400.0,5
2cv1_C,2cv2_C,700.0,6
2cv1_C,8cd1_D,600.0,5
2cv1_C,4w29_C,800.0,5
2cv1_C,7n2u_D,1000.0,5
2cv1_C,8cas_1,400.0,5
2cv1_C,6zmo_C,1000.0,5
2cv1_C,6om0_u,1200.0,5
2cv1_C,3j0p_W,1000.0,5
2cv1_C,7n1p_D,400.0,5
2cv1_C,6z6n_C,2200.0,5
2cv1_C,4v4w_A,1800.0,5
2cv1_C,7oiz_V,0.0,5
2cv1_C,5d8b_B,600.0,5
2cv1_C,3j0q_W,1000.0,5
2cv1_C,8b2l_i,600.0,5
2cv1_C,8xsz_C,200.0,5
2cv1_C,6ahu_T,400.0,5
2cv1_C,6t83_6,600.0,5
2cv1_C,3epj_E,4100.0,6
2cv1_C,7zrs_6,1000.0,5
2cv1_C,8bsj_u,2000.0,5
2cv1_C,4yvi_C,0.0,5
2cv1_C,6h4n_w,400.0,5
2cv1_C,6zu9_1,0.0,5
2cv1_C,5w4k_1,200.0,5
2cv1_C,5wwt_C,400.0,5
2cv1_C,3epk_E,0.0,5
2cv1_C,6w6l_u,1200.0,5
2cv1_C,7n31_D,800.0,5
2cv1_C,3qsy_D,2600.0,5
2cv1_C,4ujc_A,800.0,5
2cv1_C,7p3k_V,0.0,5
2cv1_C,3j0o_W,200.0,5
2cv1_C,2du4_C,600.0,5
2cv1_C,2dxi_C,0.0,5
2cv1_C,7n2c_D,800.0,5
2cv1_C,3epk_F,400.0,5
2cv1_C,6hd7_A,600.0,5
2cv1_C,5AJ0_B,200.0,5
2cv1_C,3epl_E,400.0,5
2cv1_C,5lmq_Z,2800.0,5
2cv1_C,6o8w_u,400.0,5
2cv1_C,3jcd_8,0.0,5
2cv1_C,5wws_C,400.0,5
2cv1_C,2cv0_C,0.0,5
2cv1_C,7zpq_6,800.0,5
2cv1_C,8btr_u,1200.0,5
2cv1_C,4v5m_V,1000.0,5
2cv1_C,3j7a_7,400.0,5
2cv1_C,4yvj_C,0.0,5
2cv1_C,2du3_D,200.0,5
2cv1_C,7n30_P,200.0,5
2cv1_C,7cpu_S,200.0,5
2cv1_C,7oj0_V,0.0,5
2cv1_C,7zw0_s,400.0,5
2cv1_C,6k0b_U,600.0,5
2cv1_C,8fvy_g,1400.0,5
2cv1_C,2d6f_E,600.0,5
2cv1_C,6zme_C,1400.0,5
2cv1_C,2det_C,800.0,5
2cv1_C,3j92_2,600.0,5
2cv1_C,5mrf_b,6300.0,6
2cv1_C,7b7d_S,1000.0,5
2cv1_C,3jce_6,200.0,5
2cv1_C,6snt_6,600.0,5
2cv1_C,4v9q_B,400.0,5
2cv1_C,8qfs_B,200.0,5
2cv1_C,1zo3_A,200.0,5
2cv1_C,5k0y_N,200.0,5
2cv1_C,4ujd_B,170400.0,5
2cv1_C,5j4d_D,600.0,5
2cv1_C,8k82_C,400.0,5
2cv1_C,6b4v_H,600.0,5
2cv1_C,4yvk_C,0.0,5
2cv1_C,6boh_D,800.0,5
2cv1_C,6frk_2,600.0,5
2cv1_C,8p2h_D,400.0,5
2cv1_C,2du5_D,200.0,5
2cv1_C,3jcj_v,1800.0,5
2cv1_C,4v4v_A,1000.0,5
2cv1_C,6zm7_C,1400.0,5
2cv1_C,3j0l_V,600.0,5
2cv1_C,6o7k_v,600.0,5
2cv1_C,1wz2_C,1200.0,5
2cv1_C,8btd_u,1400.0,5
2cv1_C,7zuw_6,400.0,5
2cv1_C,5yyn_B,4100.0,6
2cv1_C,7o5b_U,600.0,5
2cv1_C,6olz_B,800.0,5
2cv1_C,6t7t_6,400.0,5
2cv1_C,5wwr_C,400.0,5
2cv1_C,5lzy_2,400.0,5
2cv1_C,6tb3_n,200.0,5
2cv1_C,2du6_D,800.0,5
2cv1_C,5j4d_I,600.0,5
2cv1_C,8p2f_D,400.0,5
2cv1_C,7ls1_n,1800.0,5
2cv1_C,7zs5_2,1200.0,5
2cv1_C,4v7d_B,400.0,5
2cv1_C,5mre_b,0.0,5
2cv1_C,7ls2_n,400.0,5
2cv1_C,3b0v_A,800.0,5
2cv1_C,6oli_u,1400.0,5
2cv1_C,3jcn_v,1600.0,5
2cv1_C,5lzs_2,400.0,5
2cv1_C,6y0g_B,400.0,5
2cv1_C,2der_C,0.0,5
2cv1_C,6zp4_1,2100.0,6
2cv1_C,7r81_t,200.0,5
2cv1_C,3eph_F,400.0,5
2cv1_C,5mrc_b,0.0,5
2cv1_C,2deu_C,800.0,5
2cv1_C,6o9k_y,600.0,5
6y2l_B,2cv2_C,5700.0,6
6y2l_B,8cd1_D,800.0,5
6y2l_B,4w29_C,700.0,5
6y2l_B,7n2u_D,400.0,5
6y2l_B,8cas_1,1000.0,5
6y2l_B,6zmo_C,400.0,5
6y2l_B,6om0_u,600.0,5
6y2l_B,3j0p_W,700.0,5
6y2l_B,7n1p_D,1000.0,5
6y2l_B,6z6n_C,900.0,5
6y2l_B,4v4w_A,600.0,5
6y2l_B,7oiz_V,1400.0,5
6y2l_B,5d8b_B,1200.0,5
6y2l_B,3j0q_W,700.0,5
6y2l_B,8b2l_i,800.0,5
6y2l_B,8xsz_C,1200.0,5
6y2l_B,6ahu_T,1000.0,5
6y2l_B,6t83_6,800.0,5
6y2l_B,3epj_E,3100.0,6
6y2l_B,7zrs_6,500.0,5
6y2l_B,8bsj_u,700.0,5
6y2l_B,4yvi_C,1400.0,5
6y2l_B,6h4n_w,1200.0,5
6y2l_B,6zu9_1,1400.0,5
6y2l_B,5w4k_1,1200.0,5
6y2l_B,5wwt_C,1000.0,5
6y2l_B,3epk_E,1400.0,5
6y2l_B,6w6l_u,600.0,5
6y2l_B,7n31_D,700.0,5
6y2l_B,3qsy_D,1200.0,5
6y2l_B,4ujc_A,600.0,5
6y2l_B,7p3k_V,1400.0,5
6y2l_B,3j0o_W,1200.0,5
6y2l_B,2du4_C,800.0,5
6y2l_B,2dxi_C,1400.0,5
6y2l_B,7n2c_D,600.0,5
6y2l_B,3epk_F,1000.0,5
6y2l_B,6hd7_A,800.0,5
6y2l_B,5AJ0_B,1200.0,5
6y2l_B,3epl_E,1000.0,5
6y2l_B,5lmq_Z,1400.0,5
6y2l_B,6o8w_u,1000.0,5
6y2l_B,3jcd_8,1400.0,5
6y2l_B,5wws_C,1000.0,5
6y2l_B,2cv0_C,1400.0,5
6y2l_B,7zpq_6,600.0,5
6y2l_B,8btr_u,200.0,5
6y2l_B,4v5m_V,700.0,5
6y2l_B,3j7a_7,1000.0,5
6y2l_B,4yvj_C,1400.0,5
6y2l_B,2du3_D,1200.0,5
6y2l_B,7n30_P,1200.0,5
6y2l_B,7cpu_S,1200.0,5
6y2l_B,7oj0_V,1400.0,5
6y2l_B,7zw0_s,1000.0,5
6y2l_B,6k0b_U,900.0,5
6y2l_B,8fvy_g,200.0,5
6y2l_B,2d6f_E,800.0,5
6y2l_B,6zme_C,400.0,5
6y2l_B,2det_C,600.0,5
6y2l_B,3j92_2,800.0,5
6y2l_B,5mrf_b,4500.0,6
6y2l_B,7b7d_S,400.0,5
6y2l_B,3jce_6,1200.0,5
6y2l_B,6snt_6,800.0,5
6y2l_B,4v9q_B,1300.0,5
6y2l_B,8qfs_B,1200.0,5
6y2l_B,1zo3_A,1300.0,5
6y2l_B,5k0y_N,1200.0,5
6y2l_B,4ujd_B,169000.0,5
6y2l_B,5j4d_D,800.0,5
6y2l_B,8k82_C,1000.0,5
6y2l_B,6b4v_H,800.0,5
6y2l_B,4yvk_C,1400.0,5
6y2l_B,6boh_D,600.0,5
6y2l_B,6frk_2,800.0,5
6y2l_B,8p2h_D,1300.0,5
6y2l_B,2du5_D,1200.0,5
6y2l_B,3jcj_v,500.0,5
6y2l_B,4v4v_A,800.0,5
6y2l_B,6zm7_C,300.0,5
6y2l_B,3j0l_V,800.0,5
6y2l_B,6o7k_v,800.0,5
6y2l_B,1wz2_C,1100.0,5
6y2l_B,8btd_u,800.0,5
6y2l_B,7zuw_6,1000.0,5
6y2l_B,5yyn_B,3100.0,6
6y2l_B,7o5b_U,900.0,5
6y2l_B,6olz_B,700.0,5
6y2l_B,6t7t_6,1000.0,5
6y2l_B,5wwr_C,1000.0,5
6y2l_B,5lzy_2,1000.0,5
6y2l_B,6tb3_n,1200.0,5
6y2l_B,2du6_D,600.0,5
6y2l_B,5j4d_I,800.0,5
6y2l_B,8p2f_D,1300.0,5
6y2l_B,7ls1_n,600.0,5
6y2l_B,7zs5_2,400.0,5
6y2l_B,4v7d_B,1000.0,5
6y2l_B,5mre_b,1400.0,5
6y2l_B,7ls2_n,1000.0,5
6y2l_B,3b0v_A,600.0,5
6y2l_B,6oli_u,500.0,5
6y2l_B,3jcn_v,400.0,5
6y2l_B,5lzs_2,1000.0,5
6y2l_B,6y0g_B,1000.0,5
6y2l_B,2der_C,1400.0,5
6y2l_B,6zp4_1,4200.0,6
6y2l_B,7r81_t,1200.0,5
6y2l_B,3eph_F,1000.0,5
6y2l_B,5mrc_b,1400.0,5
6y2l_B,2deu_C,600.0,5
6y2l_B,6o9k_y,800.0,5
2cv2_C,8cd1_D,7800.0,6
2cv2_C,4w29_C,6000.0,6
2cv2_C,7n2u_D,2900.0,6
2cv2_C,8cas_1,5000.0,6
2cv2_C,6zmo_C,5600.0,6
2cv2_C,6om0_u,7300.0,6
2cv2_C,3j0p_W,5400.0,6
2cv2_C,7n1p_D,5000.0,6
2cv2_C,6z6n_C,5700.0,6
2cv2_C,4v4w_A,2600.0,6
2cv2_C,7oiz_V,2600.0,6
2cv2_C,5d8b_B,2900.0,6
2cv2_C,3j0q_W,5400.0,6
2cv2_C,8b2l_i,3900.0,6
2cv2_C,8xsz_C,2800.0,6
2cv2_C,6ahu_T,3300.0,6
2cv2_C,6t83_6,1500.0,6
2cv2_C,3epj_E,4700.0,6
2cv2_C,7zrs_6,5300.0,6
2cv2_C,8bsj_u,7600.0,6
2cv2_C,4yvi_C,3100.0,6
2cv2_C,6h4n_w,4900.0,6
2cv2_C,6zu9_1,4500.0,6
2cv2_C,5w4k_1,4600.0,6
2cv2_C,5wwt_C,3200.0,6
2cv2_C,3epk_E,3500.0,6
2cv2_C,6w6l_u,4000.0,6
2cv2_C,7n31_D,5700.0,6
2cv2_C,3qsy_D,8600.0,6
2cv2_C,4ujc_A,6400.0,6
2cv2_C,7p3k_V,2600.0,6
2cv2_C,3j0o_W,3600.0,6
2cv2_C,2du4_C,3300.0,6
2cv2_C,2dxi_C,800.0,6
2cv2_C,7n2c_D,2000.0,6
2cv2_C,3epk_F,4500.0,6
2cv2_C,6hd7_A,4800.0,6
2cv2_C,5AJ0_B,5200.0,6
2cv2_C,3epl_E,5300.0,6
2cv2_C,5lmq_Z,5300.0,6
2cv2_C,6o8w_u,4500.0,6
2cv2_C,3jcd_8,4600.0,6
2cv2_C,5wws_C,3500.0,6
2cv2_C,2cv0_C,1700.0,6
2cv2_C,7zpq_6,2100.0,6
2cv2_C,8btr_u,4100.0,6
2cv2_C,4v5m_V,5400.0,6
2cv2_C,3j7a_7,5900.0,6
2cv2_C,4yvj_C,4600.0,6
2cv2_C,2du3_D,2900.0,6
2cv2_C,7n30_P,4500.0,6
2cv2_C,7cpu_S,4000.0,6
2cv2_C,7oj0_V,2600.0,6
2cv2_C,7zw0_s,7900.0,6
2cv2_C,6k0b_U,5000.0,6
2cv2_C,8fvy_g,4500.0,6
2cv2_C,2d6f_E,3700.0,6
2cv2_C,6zme_C,5500.0,6
2cv2_C,2det_C,4000.0,6
2cv2_C,3j92_2,6200.0,6
2cv2_C,5mrf_b,6800.0,6
2cv2_C,7b7d_S,4500.0,6
2cv2_C,3jce_6,2500.0,6
2cv2_C,6snt_6,1400.0,6
2cv2_C,4v9q_B,7000.0,6
2cv2_C,8qfs_B,8300.0,6
2cv2_C,1zo3_A,3900.0,6
2cv2_C,5k0y_N,3500.0,6
2cv2_C,4ujd_B
2cv2_C,5j4d_D,3200.0,6
2cv2_C,8k82_C,2800.0,6
2cv2_C,6b4v_H,5500.0,6
2cv2_C,4yvk_C,4100.0,6
2cv2_C,6boh_D,3300.0,6
2cv2_C,6frk_2,4400.0,6
2cv2_C,8p2h_D,3300.0,6
2cv2_C,2du5_D,3800.0,6
2cv2_C,3jcj_v,3800.0,6
2cv2_C,4v4v_A,2300.0,6
2cv2_C,6zm7_C,5400.0,6
2cv2_C,3j0l_V,5800.0,6
2cv2_C,6o7k_v,4400.0,6
2cv2_C,1wz2_C,4400.0,6
2cv2_C,8btd_u,6600.0,6
2cv2_C,7zuw_6,2500.0,6
2cv2_C,5yyn_B,4600.0,6
2cv2_C,7o5b_U,6800.0,6
2cv2_C,6olz_B,4500.0,6
2cv2_C,6t7t_6,3100.0,6
2cv2_C,5wwr_C,3200.0,6
2cv2_C,5lzy_2,5800.0,6
2cv2_C,6tb3_n,2900.0,6
2cv2_C,2du6_D,4800.0,6
2cv2_C,5j4d_I,3200.0,6
2cv2_C,8p2f_D,3900.0,6
2cv2_C,7ls1_n,3700.0,6
2cv2_C,7zs5_2,3000.0,6
2cv2_C,4v7d_B,7000.0,6
2cv2_C,5mre_b,7000.0,6
2cv2_C,7ls2_n,3000.0,6
2cv2_C,3b0v_A,5800.0,6
2cv2_C,6oli_u,6800.0,6
2cv2_C,3jcn_v,4000.0,6
2cv2_C,5lzs_2,4500.0,6
2cv2_C,6y0g_B,3400.0,6
2cv2_C,2der_C,3800.0,6
2cv2_C,6zp4_1,2400.0,6
2cv2_C,7r81_t,4300.0,6
2cv2_C,3eph_F,4500.0,6
2cv2_C,5mrc_b,7000.0,6
2cv2_C,2deu_C,4300.0,6
2cv2_C,6o9k_y,7100.0,6
8cd1_D,4w29_C,200.0,5
8cd1_D,7n2u_D,400.0,5
8cd1_D,8cas_1,300.0,5
8cd1_D,6zmo_C,400.0,5
8cd1_D,6om0_u,600.0,5
8cd1_D,3j0p_W,400.0,5
8cd1_D,7n1p_D,200.0,5
8cd1_D,6z6n_C,1600.0,5
8cd1_D,4v4w_A,1200.0,5
8cd1_D,7oiz_V,600.0,5
8cd1_D,5d8b_B,500.0,5
8cd1_D,3j0q_W,400.0,5
8cd1_D,8b2l_i,0.0,5
8cd1_D,8xsz_C,400.0,5
8cd1_D,6ahu_T,300.0,5
8cd1_D,6t83_6,0.0,5
8cd1_D,3epj_E,4200.0,6
8cd1_D,7zrs_6,400.0,5
8cd1_D,8bsj_u,1400.0,5
8cd1_D,4yvi_C,600.0,5
8cd1_D,6h4n_w,400.0,5
8cd1_D,6zu9_1,600.0,5
8cd1_D,5w4k_1,400.0,5
8cd1_D,5wwt_C,200.0,5
8cd1_D,3epk_E,600.0,5
8cd1_D,6w6l_u,600.0,5
8cd1_D,7n31_D,200.0,5
8cd1_D,3qsy_D,2000.0,5
8cd1_D,4ujc_A,200.0,5
8cd1_D,7p3k_V,600.0,5
8cd1_D,3j0o_W,400.0,5
8cd1_D,2du4_C,100.0,5
8cd1_D,2dxi_C,600.0,5
8cd1_D,7n2c_D,200.0,5
8cd1_D,3epk_F,200.0,5
8cd1_D,6hd7_A,100.0,5
8cd1_D,5AJ0_B,400.0,5
8cd1_D,3epl_E,200.0,5
8cd1_D,5lmq_Z,2200.0,5
8cd1_D,6o8w_u,200.0,5
8cd1_D,3jcd_8,600.0,5
8cd1_D,5wws_C,200.0,5
8cd1_D,2cv0_C,600.0,5
8cd1_D,7zpq_6,200.0,5
8cd1_D,8btr_u,600.0,5
8cd1_D,4v5m_V,400.0,5
8cd1_D,3j7a_7,200.0,5
8cd1_D,4yvj_C,600.0,5
8cd1_D,2du3_D,400.0,5
8cd1_D,7n30_P,400.0,5
8cd1_D,7cpu_S,400.0,5
8cd1_D,7oj0_V,600.0,5
8cd1_D,7zw0_s,200.0,5
8cd1_D,6k0b_U,100.0,5
8cd1_D,8fvy_g,800.0,5
8cd1_D,2d6f_E,0.0,5
8cd1_D,6zme_C,800.0,5
8cd1_D,2det_C,200.0,5
8cd1_D,3j92_2,0.0,5
8cd1_D,5mrf_b,3800.0,6
8cd1_D,7b7d_S,400.0,5
8cd1_D,3jce_6,400.0,5
8cd1_D,6snt_6,0.0,5
8cd1_D,4v9q_B,500.0,5
8cd1_D,8qfs_B,400.0,5
8cd1_D,1zo3_A,500.0,5
8cd1_D,5k0y_N,400.0,5
8cd1_D,4ujd_B,169800.0,5
8cd1_D,5j4d_D,0.0,5
8cd1_D,8k82_C,200.0,5
8cd1_D,6b4v_H,0.0,5
8cd1_D,4yvk_C,600.0,5
8cd1_D,6boh_D,200.0,5
8cd1_D,6frk_2,0.0,5
8cd1_D,8p2h_D,500.0,5
8cd1_D,2du5_D,400.0,5
8cd1_D,3jcj_v,1200.0,5
8cd1_D,4v4v_A,400.0,5
8cd1_D,6zm7_C,800.0,5
8cd1_D,3j0l_V,0.0,5
8cd1_D,6o7k_v,0.0,5
8cd1_D,1wz2_C,600.0,5
8cd1_D,8btd_u,800.0,5
8cd1_D,7zuw_6,200.0,5
8cd1_D,5yyn_B,4200.0,6
8cd1_D,7o5b_U,200.0,5
8cd1_D,6olz_B,200.0,5
8cd1_D,6t7t_6,200.0,5
8cd1_D,5wwr_C,200.0,5
8cd1_D,5lzy_2,200.0,5
8cd1_D,6tb3_n,400.0,5
8cd1_D,2du6_D,200.0,5
8cd1_D,5j4d_I,0.0,5
8cd1_D,8p2f_D,500.0,5
8cd1_D,7ls1_n,1200.0,5
8cd1_D,7zs5_2,600.0,5
8cd1_D,4v7d_B,200.0,5
8cd1_D,5mre_b,600.0,5
8cd1_D,7ls2_n,200.0,5
8cd1_D,3b0v_A,200.0,5
8cd1_D,6oli_u,800.0,5
8cd1_D,3jcn_v,1000.0,5
8cd1_D,5lzs_2,200.0,5
8cd1_D,6y0g_B,200.0,5
8cd1_D,2der_C,600.0,5
8cd1_D,6zp4_1,6000.0,6
8cd1_D,7r81_t,400.0,5
8cd1_D,3eph_F,200.0,5
8cd1_D,5mrc_b,600.0,5
8cd1_D,2deu_C,200.0,5
8cd1_D,6o9k_y,0.0,5
4w29_C,7n2u_D,300.0,5
4w29_C,8cas_1,400.0,5
4w29_C,6zmo_C,300.0,5
4w29_C,6om0_u,500.0,5
4w29_C,3j0p_W,300.0,5
4w29_C,7n1p_D,400.0,5
4w29_C,6z6n_C,1400.0,5
4w29_C,4v4w_A,1000.0,5
4w29_C,7oiz_V,800.0,5
4w29_C,5d8b_B,600.0,5
4w29_C,3j0q_W,300.0,5
4w29_C,8b2l_i,200.0,5
4w29_C,8xsz_C,600.0,5
4w29_C,6ahu_T,400.0,5
4w29_C,6t83_6,200.0,5
4w29_C,3epj_E,3100.0,6
4w29_C,7zrs_6,400.0,5
